,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
1246,USA300HOU_RS01485,DQM91_RS01245,100.0,97,0,0,1,97,1,97,3.66e-67,193.0,97,1.0,<=>
1247,USA300HOU_RS01490,DQM91_RS01250,100.0,1009,0,0,1,1009,1,1009,0.0,2042.0,1009,1.0,<=>
1249,USA300HOU_RS01495,DQM91_RS01255,100.0,152,0,0,1,152,1,152,8.02e-111,308.0,152,1.0,<=>
1250,USA300HOU_RS01500,DQM91_RS01260,100.0,80,0,0,14,93,1,80,3.1199999999999996e-54,159.0,93,0.8602150537634409,<=>
1251,USA300HOU_RS01505,DQM91_RS01265,100.0,444,0,0,1,444,1,444,0.0,904.0,444,1.0,<=>
1252,USA300HOU_RS01510,DQM91_RS01270,100.0,1479,0,0,1,1479,1,1479,0.0,3041.0,1479,1.0,<=>
1256,USA300HOU_RS01515,DQM91_RS01275,100.0,130,0,0,1,130,1,130,4.3e-93,261.0,130,1.0,<=>
1257,USA300HOU_RS01520,DQM91_RS01280,100.0,104,0,0,1,104,1,104,5.54e-74,211.0,104,1.0,<=>
1258,USA300HOU_RS01525,DQM91_RS01285,100.0,224,0,0,1,224,1,224,5.12e-166,453.0,224,1.0,<=>
1259,USA300HOU_RS01530,DQM91_RS01290,100.0,105,0,0,1,105,1,105,7.24e-75,213.0,105,1.0,<=>
1260,USA300HOU_RS01535,DQM91_RS01295,100.0,614,0,0,1,614,1,614,0.0,1272.0,614,1.0,<=>
1261,USA300HOU_RS01540,DQM91_RS01300,100.0,163,0,0,1,163,1,163,5.68e-118,327.0,163,1.0,<=>
1272,USA300HOU_RS01545,DQM91_RS01305,96.476,227,8,0,1,227,1,227,3.55e-162,444.0,227,1.0,<=>
1275,USA300HOU_RS01550,DQM91_RS01310,100.0,203,0,0,1,203,1,203,7.22e-143,393.0,203,1.0,<=>
1277,USA300HOU_RS01555,DQM91_RS01315,100.0,72,0,0,1,72,1,72,4.0699999999999996e-48,143.0,72,1.0,<=>
1278,USA300HOU_RS01560,DQM91_RS01320,100.0,166,0,0,1,166,1,166,2.73e-121,335.0,166,1.0,<=>
1289,USA300HOU_RS01565,DQM91_RS01325,100.0,166,0,0,1,166,1,166,2.6499999999999996e-119,330.0,166,1.0,<=>
1300,USA300HOU_RS01575,DQM91_RS01335,100.0,163,0,0,1,163,1,163,7.57e-117,323.0,163,1.0,<=>
1311,USA300HOU_RS01580,DQM91_RS01340,100.0,227,0,0,1,227,1,227,3.89e-167,456.0,227,1.0,<=>
1314,USA300HOU_RS01585,DQM91_RS01350,100.0,166,0,0,1,166,1,166,6.77e-122,337.0,166,1.0,<=>
1325,USA300HOU_RS01590,DQM91_RS01355,100.0,166,0,0,1,166,1,166,1.44e-123,341.0,166,1.0,<=>
1336,USA300HOU_RS01595,DQM91_RS01360,100.0,166,0,0,1,166,1,166,9.190000000000001e-123,339.0,166,1.0,<=>
1347,USA300HOU_RS01600,DQM91_RS01365,100.0,166,0,0,1,166,1,166,5.58e-120,332.0,166,1.0,<=>
1358,USA300HOU_RS01605,DQM91_RS01380,100.0,162,0,0,1,162,1,162,7.55e-119,328.0,162,1.0,<=>
1369,USA300HOU_RS01610,DQM91_RS01385,100.0,124,0,0,1,124,1,124,3.29e-87,246.0,124,1.0,<=>
1371,USA300HOU_RS01615,DQM91_RS01390,100.0,132,0,0,1,132,1,132,3.08e-88,249.0,132,1.0,<=>
1372,USA300HOU_RS01620,DQM91_RS01395,100.0,274,0,0,1,274,1,274,0.0,555.0,274,1.0,<=>
1374,USA300HOU_RS01625,DQM91_RS01400,100.0,435,0,0,1,435,1,435,0.0,860.0,435,1.0,<=>
1377,USA300HOU_RS01630,DQM91_RS01410,100.0,296,0,0,1,296,1,296,0.0,603.0,296,1.0,<=>
1378,USA300HOU_RS01640,DQM91_RS01420,100.0,349,0,0,1,349,1,349,0.0,692.0,349,1.0,<=>
1380,USA300HOU_RS01645,DQM91_RS01425,100.0,225,0,0,1,225,1,225,2.98e-169,461.0,225,1.0,<=>
1445,USA300HOU_RS15010,DQM91_RS15075,100.0,46,0,0,1,46,1,46,7.73e-29,92.4,46,1.0,<=>
1446,USA300HOU_RS01650,DQM91_RS01435,100.0,316,0,0,1,316,14,329,0.0,608.0,316,1.0,<=>
1448,USA300HOU_RS01655,DQM91_RS01440,100.0,372,0,0,1,372,1,372,0.0,771.0,372,1.0,<=>
1450,USA300HOU_RS01660,DQM91_RS01445,100.0,307,0,0,1,307,1,307,0.0,619.0,307,1.0,<=>
1451,USA300HOU_RS01665,DQM91_RS01450,100.0,406,0,0,1,406,1,406,0.0,790.0,406,1.0,<=>
1454,USA300HOU_RS01670,DQM91_RS01455,100.0,510,0,0,1,510,1,510,0.0,1014.0,510,1.0,<=>
1456,USA300HOU_RS01675,DQM91_RS01460,100.0,293,0,0,1,293,1,293,0.0,595.0,293,1.0,<=>
1458,USA300HOU_RS01680,DQM91_RS01465,100.0,286,0,0,1,286,1,286,0.0,585.0,286,1.0,<=>
1459,USA300HOU_RS01685,DQM91_RS01470,100.0,266,0,0,1,266,1,266,0.0,545.0,266,1.0,<=>
1464,USA300HOU_RS01690,DQM91_RS01475,100.0,222,0,0,1,222,1,222,1.03e-167,457.0,222,1.0,<=>
1465,USA300HOU_RS01695,DQM91_RS01480,100.0,437,0,0,1,437,1,437,0.0,870.0,437,1.0,<=>
1467,USA300HOU_RS01700,DQM91_RS01485,99.855,690,1,0,1,690,1,690,0.0,1434.0,690,1.0,<=>
1474,USA300HOU_RS01705,DQM91_RS01490,100.0,275,0,0,1,275,1,275,0.0,572.0,275,1.0,<=>
1475,USA300HOU_RS01710,DQM91_RS01495,100.0,399,0,0,1,399,1,399,0.0,834.0,399,1.0,<=>
1477,USA300HOU_RS01715,DQM91_RS01500,100.0,30,0,0,1,30,1,30,9.84e-16,58.5,30,1.0,<=>
1478,USA300HOU_RS01720,DQM91_RS01505,99.7,333,1,0,1,333,1,333,0.0,686.0,333,1.0,<=>
1480,USA300HOU_RS01725,DQM91_RS01510,100.0,110,0,0,1,110,1,110,6.2800000000000004e-77,218.0,110,1.0,<=>
1482,USA300HOU_RS01730,DQM91_RS01515,99.624,266,1,0,1,266,1,266,0.0,553.0,266,1.0,<=>
1483,USA300HOU_RS01735,DQM91_RS01520,100.0,314,0,0,1,314,1,314,0.0,666.0,314,1.0,<=>
1484,USA300HOU_RS01740,DQM91_RS01525,99.706,340,1,0,1,340,1,340,0.0,698.0,340,1.0,<=>
1487,USA300HOU_RS01745,DQM91_RS01530,99.707,341,1,0,1,341,1,341,0.0,700.0,341,1.0,<=>
1490,USA300HOU_RS01750,DQM91_RS01535,100.0,448,0,0,1,448,1,448,0.0,867.0,448,1.0,<=>
1491,USA300HOU_RS01755,DQM91_RS01540,100.0,94,0,0,1,94,1,94,5.64e-66,189.0,94,1.0,<=>
1492,USA300HOU_RS01760,DQM91_RS01545,100.0,147,0,0,1,147,1,147,2.76e-106,296.0,147,1.0,<=>
1497,USA300HOU_RS01765,DQM91_RS01550,100.0,651,0,0,1,651,1,651,0.0,1339.0,651,1.0,<=>
1504,USA300HOU_RS01770,DQM91_RS01560,100.0,139,0,0,1,139,1,139,1.98e-102,285.0,139,1.0,<=>
1505,USA300HOU_RS01775,DQM91_RS01565,100.0,451,0,0,1,451,1,451,0.0,885.0,451,1.0,<=>
1506,USA300HOU_RS01780,DQM91_RS01570,100.0,146,0,0,1,146,1,146,2.63e-108,301.0,146,1.0,<=>
1507,USA300HOU_RS01785,DQM91_RS01575,100.0,452,0,0,1,452,1,452,0.0,904.0,452,1.0,<=>
1510,USA300HOU_RS01790,DQM91_RS01580,100.0,308,0,0,1,308,1,308,0.0,636.0,308,1.0,<=>
1512,USA300HOU_RS01795,DQM91_RS01585,100.0,353,0,0,1,353,1,353,0.0,729.0,353,1.0,<=>
1514,USA300HOU_RS01800,DQM91_RS01590,100.0,188,0,0,1,188,1,188,1.13e-140,386.0,188,1.0,<=>
1516,USA300HOU_RS01805,DQM91_RS01595,100.0,331,0,0,1,331,1,331,0.0,644.0,331,1.0,<=>
1518,USA300HOU_RS01815,DQM91_RS01605,100.0,181,0,0,1,181,1,181,2.6799999999999997e-137,377.0,181,1.0,<=>
1520,USA300HOU_RS01820,DQM91_RS01610,99.648,284,1,0,1,284,1,284,0.0,562.0,284,1.0,<=>
1521,USA300HOU_RS01825,DQM91_RS01615,100.0,409,0,0,1,409,1,409,0.0,850.0,409,1.0,<=>
1522,USA300HOU_RS01830,DQM91_RS01620,100.0,560,0,0,1,560,11,570,0.0,1133.0,560,1.0,<=>
1523,USA300HOU_RS01835,DQM91_RS01625,100.0,233,0,0,1,233,1,233,7.1e-170,463.0,233,1.0,<=>
1524,USA300HOU_RS01840,DQM91_RS01630,100.0,74,0,0,1,74,1,74,4.97e-50,148.0,74,1.0,<=>
1525,USA300HOU_RS01845,DQM91_RS01635,100.0,129,0,0,1,129,1,129,9.95e-96,268.0,129,1.0,<=>
1526,USA300HOU_RS01850,DQM91_RS01640,100.0,67,0,0,1,67,1,67,8.8e-45,134.0,67,1.0,<=>
1530,USA300HOU_RS01855,DQM91_RS01645,100.0,237,0,0,1,237,1,237,2e-167,457.0,237,1.0,<=>
1531,USA300HOU_RS01860,DQM91_RS01650,100.0,280,0,0,1,280,1,280,0.0,563.0,280,1.0,<=>
1593,USA300HOU_RS01865,DQM91_RS01655,99.522,209,1,0,1,209,1,209,3.39e-149,409.0,209,1.0,<=>
1594,USA300HOU_RS01870,DQM91_RS01660,100.0,377,0,0,1,377,1,377,0.0,758.0,377,1.0,<=>
1595,USA300HOU_RS01880,DQM91_RS01665,100.0,393,0,0,1,393,1,393,0.0,796.0,393,1.0,<=>
1598,USA300HOU_RS01885,DQM91_RS01670,100.0,250,0,0,1,250,1,250,0.0,516.0,250,1.0,<=>
1599,USA300HOU_RS01890,DQM91_RS01675,100.0,742,0,0,1,742,1,742,0.0,1520.0,742,1.0,<=>
1600,USA300HOU_RS01895,DQM91_RS01680,100.0,613,0,0,1,613,1,613,0.0,1258.0,613,1.0,<=>
1601,USA300HOU_RS01900,DQM91_RS01685,100.0,386,0,0,1,386,1,386,0.0,791.0,386,1.0,<=>
1605,USA300HOU_RS01905,DQM91_RS01690,100.0,367,0,0,1,367,1,367,0.0,755.0,367,1.0,<=>
1608,USA300HOU_RS01910,DQM91_RS01700,100.0,281,0,0,1,281,1,281,0.0,568.0,281,1.0,<=>
1610,USA300HOU_RS01915,DQM91_RS01705,100.0,293,0,0,1,293,1,293,0.0,575.0,293,1.0,<=>
1611,USA300HOU_RS01920,DQM91_RS01710,100.0,67,0,0,1,67,1,67,1.5799999999999998e-46,138.0,67,1.0,<=>
1612,USA300HOU_RS01925,DQM91_RS01715,100.0,365,0,0,1,365,1,365,0.0,743.0,365,1.0,<=>
1616,USA300HOU_RS01930,DQM91_RS01720,100.0,63,0,0,1,63,1,63,2.72e-44,132.0,63,1.0,<=>
1617,USA300HOU_RS01935,DQM91_RS01730,100.0,98,0,0,1,98,1,98,1.99e-68,196.0,98,1.0,<=>
1618,USA300HOU_RS01940,DQM91_RS01735,100.0,167,0,0,1,167,1,167,2.66e-122,338.0,167,1.0,<=>
1621,USA300HOU_RS01945,DQM91_RS01740,100.0,80,0,0,1,80,1,80,2.22e-56,164.0,80,1.0,<=>
1622,USA300HOU_RS01950,DQM91_RS01745,100.0,312,0,0,1,312,1,312,0.0,635.0,312,1.0,<=>
1626,USA300HOU_RS01965,DQM91_RS01760,100.0,203,0,0,1,203,1,203,3.35e-150,411.0,203,1.0,<=>
1636,USA300HOU_RS01970,DQM91_RS01765,100.0,122,0,0,1,122,1,122,3.12e-88,248.0,122,1.0,<=>
1638,USA300HOU_RS01975,DQM91_RS01770,100.0,190,0,0,1,190,1,190,6.5e-136,374.0,190,1.0,<=>
1639,USA300HOU_RS01980,DQM91_RS01775,100.0,87,0,0,1,87,1,87,4.4799999999999995e-62,179.0,87,1.0,<=>
1640,USA300HOU_RS01985,DQM91_RS01780,100.0,83,0,0,1,83,1,83,3.43e-50,149.0,83,1.0,<=>
1641,USA300HOU_RS01990,DQM91_RS01785,100.0,69,0,0,1,69,1,69,8.55e-46,137.0,69,1.0,<=>
1642,USA300HOU_RS01995,DQM91_RS01790,99.482,193,1,0,1,193,1,193,3.34e-146,400.0,193,1.0,<=>
1644,USA300HOU_RS02000,DQM91_RS01795,100.0,127,0,0,1,127,1,127,3.34e-87,246.0,127,1.0,<=>
1645,USA300HOU_RS02005,DQM91_RS01800,100.0,208,0,0,1,208,1,208,3.89e-152,417.0,208,1.0,<=>
1646,USA300HOU_RS02015,DQM91_RS01810,100.0,507,0,0,1,507,1,507,0.0,1030.0,507,1.0,<=>
1653,USA300HOU_RS02020,DQM91_RS01815,100.0,189,0,0,1,189,1,189,9.3e-144,394.0,189,1.0,<=>
1656,USA300HOU_RS02025,DQM91_RS01820,100.0,251,0,0,1,251,1,251,0.0,520.0,251,1.0,<=>
1657,USA300HOU_RS02030,DQM91_RS01825,100.0,462,0,0,1,462,1,462,0.0,915.0,462,1.0,<=>
1659,USA300HOU_RS02035,DQM91_RS01830,100.0,33,0,0,1,33,1,33,1.43e-19,68.2,33,1.0,<=>
1660,USA300HOU_RS02040,DQM91_RS01840,100.0,318,0,0,1,318,1,318,0.0,632.0,318,1.0,<=>
1661,USA300HOU_RS02045,DQM91_RS01845,100.0,220,0,0,1,220,1,220,3.5400000000000004e-164,448.0,220,1.0,<=>
1662,USA300HOU_RS02050,DQM91_RS01850,100.0,135,0,0,1,135,1,135,1.5400000000000001e-97,273.0,135,1.0,<=>
1663,USA300HOU_RS02055,DQM91_RS01855,100.0,192,0,0,1,192,1,192,1.48e-141,389.0,192,1.0,<=>
1665,USA300HOU_RS02060,DQM91_RS01860,100.0,422,0,0,1,422,1,422,0.0,826.0,422,1.0,<=>
1667,USA300HOU_RS02065,DQM91_RS01865,100.0,488,0,0,1,488,1,488,0.0,991.0,488,1.0,<=>
1669,USA300HOU_RS02070,DQM91_RS01870,100.0,513,0,0,1,513,1,513,0.0,1050.0,513,1.0,<=>
1673,USA300HOU_RS02075,DQM91_RS01875,100.0,178,0,0,1,178,1,178,6.6100000000000004e-130,358.0,178,1.0,<=>
1674,USA300HOU_RS02080,DQM91_RS01880,100.0,234,0,0,1,234,1,234,4.14e-171,467.0,234,1.0,<=>
1675,USA300HOU_RS02085,DQM91_RS01885,100.0,90,0,0,1,90,1,90,4.09e-62,179.0,90,1.0,<=>
1677,USA300HOU_RS02090,DQM91_RS01895,100.0,50,0,0,1,50,1,50,2.78e-31,99.0,50,1.0,<=>
1678,USA300HOU_RS02095,DQM91_RS01900,100.0,119,0,0,1,119,1,119,2.51e-81,230.0,119,1.0,<=>
1679,USA300HOU_RS02100,DQM91_RS01905,100.0,281,0,0,1,281,1,281,0.0,585.0,281,1.0,<=>
1680,USA300HOU_RS02105,DQM91_RS01910,100.0,226,0,0,1,226,1,226,2.06e-167,457.0,226,1.0,<=>
1696,USA300HOU_RS02110,DQM91_RS01915,100.0,231,0,0,1,231,1,231,4.6199999999999994e-170,464.0,231,1.0,<=>
1711,USA300HOU_RS02115,DQM91_RS01920,98.876,356,0,1,1,352,1,356,0.0,710.0,352,1.0113636363636365,<=>
1732,USA300HOU_RS02120,DQM91_RS01925,100.0,45,0,0,1,45,1,45,1.9800000000000002e-29,94.0,45,1.0,<=>
1733,USA300HOU_RS02125,DQM91_RS01930,99.675,308,1,0,1,308,1,308,0.0,617.0,308,1.0,<=>
1753,USA300HOU_RS02130,DQM91_RS01935,100.0,234,0,0,1,234,1,234,1.3300000000000001e-173,473.0,234,1.0,<=>
1769,USA300HOU_RS02140,DQM91_RS01940,100.0,231,0,0,1,231,1,231,4.39e-168,459.0,231,1.0,<=>
1783,USA300HOU_RS02145,DQM91_RS01945,100.0,231,0,0,1,231,1,231,5.06e-168,459.0,231,1.0,<=>
1799,USA300HOU_RS02150,DQM91_RS01950,100.0,232,0,0,1,232,1,232,3.12e-169,462.0,232,1.0,<=>
1814,USA300HOU_RS02155,DQM91_RS01955,100.0,232,0,0,1,232,1,232,6.01e-171,466.0,232,1.0,<=>
1829,USA300HOU_RS02160,DQM91_RS01960,100.0,227,0,0,1,227,1,227,7.770000000000001e-167,455.0,227,1.0,<=>
1842,USA300HOU_RS02165,DQM91_RS01965,100.0,33,0,0,1,33,1,33,8.09e-20,68.9,33,1.0,<=>
1843,USA300HOU_RS02170,DQM91_RS01970,100.0,518,0,0,1,518,1,518,0.0,1069.0,518,1.0,<=>
1845,USA300HOU_RS02175,DQM91_RS01975,100.0,403,0,0,1,403,1,403,0.0,818.0,403,1.0,<=>
1847,USA300HOU_RS02180,DQM91_RS01980,100.0,225,0,0,1,225,1,225,2.2e-166,454.0,225,1.0,<=>
1863,USA300HOU_RS02185,DQM91_RS01985,100.0,502,0,0,1,502,1,502,0.0,1014.0,502,1.0,<=>
1865,USA300HOU_RS02190,DQM91_RS01990,100.0,102,0,0,1,102,1,102,3.4e-71,203.0,102,1.0,<=>
1932,USA300HOU_RS02230,DQM91_RS01995,91.481,270,15,2,1,270,1,262,4.25e-178,487.0,270,1.0,<=>
1943,USA300HOU_RS02235,DQM91_RS02000,100.0,261,0,0,1,261,1,261,0.0,527.0,261,1.0,<=>
1954,USA300HOU_RS02240,DQM91_RS02005,99.63,270,1,0,1,270,1,270,0.0,535.0,270,1.0,<=>
1966,USA300HOU_RS02245,DQM91_RS02010,100.0,442,0,0,1,442,1,442,0.0,894.0,442,1.0,<=>
1967,USA300HOU_RS02250,DQM91_RS02015,100.0,107,0,0,1,107,1,107,2.42e-72,207.0,107,1.0,<=>
1969,USA300HOU_RS02255,DQM91_RS02020,100.0,104,0,0,1,104,1,104,1.43e-75,214.0,104,1.0,<=>
1971,USA300HOU_RS02260,DQM91_RS02025,100.0,86,0,0,1,86,1,86,5.75e-58,169.0,86,1.0,<=>
1972,USA300HOU_RS02265,DQM91_RS02030,100.0,400,0,0,1,400,1,400,0.0,823.0,400,1.0,<=>
1976,USA300HOU_RS02275,DQM91_RS02055,100.0,494,0,0,1,494,1,494,0.0,984.0,494,1.0,<=>
1979,USA300HOU_RS02280,DQM91_RS02060,99.889,901,1,0,1,901,1,901,0.0,1885.0,901,1.0,<=>
1980,USA300HOU_RS02285,DQM91_RS02065,100.0,120,0,0,1,120,1,120,3.27e-85,240.0,120,1.0,<=>
1982,USA300HOU_RS15055,DQM91_RS02070,100.0,138,0,0,1,138,1,138,1.1899999999999999e-95,268.0,138,1.0,<=>
1983,USA300HOU_RS02295,DQM91_RS02075,100.0,224,0,0,1,224,1,224,1.18e-166,454.0,224,1.0,<=>
1985,USA300HOU_RS02300,DQM91_RS02080,100.0,244,0,0,1,244,1,244,0.0,508.0,244,1.0,<=>
1987,USA300HOU_RS02305,DQM91_RS02085,100.0,37,0,0,1,37,1,37,1.4e-22,76.3,37,1.0,<=>
1988,USA300HOU_RS02310,DQM91_RS02090,99.775,445,1,0,1,445,1,445,0.0,873.0,445,1.0,<=>
1989,USA300HOU_RS02315,DQM91_RS02095,100.0,304,0,0,1,304,1,304,0.0,630.0,304,1.0,<=>
1994,USA300HOU_RS02320,DQM91_RS02100,100.0,380,0,0,1,380,1,380,0.0,769.0,380,1.0,<=>
1998,USA300HOU_RS02325,DQM91_RS02105,100.0,341,0,0,1,341,1,341,0.0,702.0,341,1.0,<=>
2062,USA300HOU_RS02330,DQM91_RS02110,100.0,219,0,0,1,219,1,219,1.6699999999999999e-152,418.0,219,1.0,<=>
2071,USA300HOU_RS02335,DQM91_RS02115,100.0,280,0,0,1,280,1,280,0.0,550.0,280,1.0,<=>
2073,USA300HOU_RS02340,DQM91_RS02120,100.0,334,0,0,1,334,1,334,0.0,671.0,334,1.0,<=>
2085,USA300HOU_RS02345,DQM91_RS02125,100.0,89,0,0,1,89,1,89,5.31e-61,177.0,89,1.0,<=>
2086,USA300HOU_RS02350,DQM91_RS02130,100.0,131,0,0,1,131,1,131,3.2e-96,269.0,131,1.0,<=>
2088,USA300HOU_RS02355,DQM91_RS02135,100.0,161,0,0,1,161,1,161,1.34e-122,338.0,161,1.0,<=>
2090,USA300HOU_RS02360,DQM91_RS02140,100.0,260,0,0,1,260,1,260,0.0,511.0,260,1.0,<=>
2092,USA300HOU_RS02365,DQM91_RS02145,99.731,372,1,0,1,372,1,372,0.0,746.0,372,1.0,<=>
2094,USA300HOU_RS02370,DQM91_RS02150,100.0,294,0,0,1,294,1,294,0.0,597.0,294,1.0,<=>
2099,USA300HOU_RS02375,DQM91_RS02155,100.0,1499,0,0,1,1499,1,1499,0.0,3111.0,1499,1.0,<=>
2101,USA300HOU_RS02380,DQM91_RS02160,99.795,487,1,0,1,487,1,487,0.0,1010.0,487,1.0,<=>
2103,USA300HOU_RS02390,DQM91_RS02170,100.0,475,0,0,1,475,1,475,0.0,952.0,475,1.0,<=>
2111,USA300HOU_RS02395,DQM91_RS02175,99.817,546,1,0,1,546,1,546,0.0,1137.0,546,1.0,<=>
2113,USA300HOU_RS02400,DQM91_RS02180,100.0,242,0,0,1,242,1,242,1.09e-180,491.0,242,1.0,<=>
2118,USA300HOU_RS02405,DQM91_RS02190,100.0,33,0,0,1,33,1,33,2.64e-20,70.1,33,1.0,<=>
2119,USA300HOU_RS02410,DQM91_RS02195,100.0,174,0,0,1,174,1,174,3.03e-131,361.0,174,1.0,<=>
2121,USA300HOU_RS02415,DQM91_RS02200,100.0,565,0,0,1,565,1,565,0.0,1170.0,565,1.0,<=>
2126,USA300HOU_RS02420,DQM91_RS02205,100.0,105,0,0,1,105,1,105,3.91e-72,206.0,105,1.0,<=>
2127,USA300HOU_RS02425,DQM91_RS02210,100.0,198,0,0,1,198,1,198,2.61e-148,406.0,198,1.0,<=>
2128,USA300HOU_RS02430,DQM91_RS02215,100.0,32,0,0,1,32,1,32,4.05e-17,62.0,32,1.0,<=>
2129,USA300HOU_RS02450,DQM91_RS02240,99.775,445,1,0,1,445,1,445,0.0,915.0,445,1.0,<=>
2130,USA300HOU_RS02455,DQM91_RS02245,100.0,205,0,0,1,205,1,205,1.24e-152,417.0,205,1.0,<=>
2131,USA300HOU_RS02460,DQM91_RS02250,100.0,109,0,0,1,109,1,109,7.69e-80,226.0,109,1.0,<=>
2132,USA300HOU_RS02470,DQM91_RS02255,100.0,308,0,0,1,308,1,308,0.0,632.0,308,1.0,<=>
2134,USA300HOU_RS02475,DQM91_RS02260,100.0,267,0,0,1,267,1,267,0.0,543.0,267,1.0,<=>
2135,USA300HOU_RS02480,DQM91_RS02265,100.0,115,0,0,1,115,1,115,1.16e-82,233.0,115,1.0,<=>
2136,USA300HOU_RS02485,DQM91_RS02270,100.0,241,0,0,1,241,1,241,0.0,503.0,241,1.0,<=>
2137,USA300HOU_RS02490,DQM91_RS02275,100.0,82,0,0,1,82,1,82,5.87e-58,168.0,82,1.0,<=>
2138,USA300HOU_RS02495,DQM91_RS02280,100.0,279,0,0,1,279,1,279,0.0,575.0,279,1.0,<=>
2139,USA300HOU_RS02505,DQM91_RS02285,99.848,657,1,0,1,657,1,657,0.0,1350.0,657,1.0,<=>
2147,USA300HOU_RS02510,DQM91_RS02290,100.0,257,0,0,1,257,1,257,0.0,533.0,257,1.0,<=>
2148,USA300HOU_RS02515,DQM91_RS02295,99.438,178,1,0,1,178,1,178,2.09e-129,357.0,178,1.0,<=>
2150,USA300HOU_RS02520,DQM91_RS02300,100.0,297,0,0,1,297,1,297,0.0,609.0,297,1.0,<=>
2151,USA300HOU_RS02525,DQM91_RS02305,100.0,87,0,0,1,87,1,87,1.72e-62,180.0,87,1.0,<=>
2152,USA300HOU_RS02530,DQM91_RS02310,100.0,282,0,0,1,282,1,282,0.0,585.0,282,1.0,<=>
2153,USA300HOU_RS02535,DQM91_RS02315,100.0,274,0,0,1,274,1,274,0.0,548.0,274,1.0,<=>
2156,USA300HOU_RS02540,DQM91_RS02320,100.0,126,0,0,1,126,1,126,2.38e-92,259.0,126,1.0,<=>
2157,USA300HOU_RS02545,DQM91_RS02325,100.0,100,0,0,1,100,1,100,2.0600000000000002e-71,204.0,100,1.0,<=>
2158,USA300HOU_RS02550,DQM91_RS02330,100.0,43,0,0,1,43,1,43,2.78e-26,85.9,43,1.0,<=>
2159,USA300HOU_RS02555,DQM91_RS02335,99.778,450,1,0,1,450,1,450,0.0,914.0,450,1.0,<=>
2163,USA300HOU_RS02560,DQM91_RS02340,100.0,321,0,0,1,321,1,321,0.0,652.0,321,1.0,<=>
2164,USA300HOU_RS02570,DQM91_RS02350,100.0,217,0,0,1,217,1,217,4.6600000000000004e-155,425.0,217,1.0,<=>
2165,USA300HOU_RS02575,DQM91_RS02355,100.0,190,0,0,1,190,1,190,1.6e-142,391.0,190,1.0,<=>
2166,USA300HOU_RS02580,DQM91_RS02360,100.0,1168,0,0,1,1168,1,1168,0.0,2395.0,1168,1.0,<=>
2171,USA300HOU_RS02585,DQM91_RS02365,100.0,508,0,0,1,508,1,508,0.0,1010.0,508,1.0,<=>
2174,USA300HOU_RS02590,DQM91_RS02370,99.748,397,1,0,1,397,1,397,0.0,809.0,397,1.0,<=>
2175,USA300HOU_RS02595,DQM91_RS02375,100.0,87,0,0,1,87,1,87,1.9000000000000001e-59,172.0,87,1.0,<=>
2176,USA300HOU_RS02600,DQM91_RS02380,100.0,130,0,0,1,130,1,130,6.33e-92,258.0,130,1.0,<=>
2177,USA300HOU_RS02605,DQM91_RS02385,100.0,133,0,0,1,133,1,133,4.1699999999999997e-94,264.0,133,1.0,<=>
2184,USA300HOU_RS02610,DQM91_RS02390,100.0,431,0,0,1,431,1,431,0.0,892.0,431,1.0,<=>
2185,USA300HOU_RS02615,DQM91_RS02395,100.0,179,0,0,1,179,1,179,7.04e-131,360.0,179,1.0,<=>
2186,USA300HOU_RS02620,DQM91_RS02400,99.857,697,1,0,1,697,1,697,0.0,1415.0,697,1.0,<=>
2189,USA300HOU_RS02625,DQM91_RS02405,100.0,293,0,0,1,293,1,293,0.0,608.0,293,1.0,<=>
2190,USA300HOU_RS02630,DQM91_RS02410,100.0,310,0,0,1,310,1,310,0.0,622.0,310,1.0,<=>
2196,USA300HOU_RS02635,DQM91_RS02415,100.0,267,0,0,1,267,1,267,0.0,548.0,267,1.0,<=>
2197,USA300HOU_RS02640,DQM91_RS02420,100.0,121,0,0,1,121,1,121,4.49e-88,248.0,121,1.0,<=>
2198,USA300HOU_RS02645,DQM91_RS02425,100.0,158,0,0,1,158,1,158,5.1800000000000005e-117,323.0,158,1.0,<=>
2199,USA300HOU_RS02650,DQM91_RS02430,100.0,30,0,0,1,30,1,30,8.87e-17,61.2,30,1.0,<=>
2200,USA300HOU_RS02655,DQM91_RS02435,100.0,495,0,0,1,495,1,495,0.0,1019.0,495,1.0,<=>
2204,USA300HOU_RS02725,DQM91_RS02520,100.0,460,0,0,1,460,1,460,0.0,944.0,460,1.0,<=>
2208,USA300HOU_RS02730,DQM91_RS02525,100.0,295,0,0,1,295,1,295,0.0,598.0,295,1.0,<=>
2209,USA300HOU_RS02735,DQM91_RS02530,100.0,186,0,0,1,186,1,186,4.14e-137,377.0,186,1.0,<=>
2210,USA300HOU_RS02740,DQM91_RS02535,100.0,404,0,0,1,404,1,404,0.0,786.0,404,1.0,<=>
2213,USA300HOU_RS02745,DQM91_RS02540,100.0,153,0,0,1,153,1,153,1.94e-112,311.0,153,1.0,<=>
2214,USA300HOU_RS02750,DQM91_RS02545,100.0,162,0,0,1,162,27,188,2.06e-121,336.0,162,1.0,<=>
2215,USA300HOU_RS02755,DQM91_RS02550,100.0,335,0,0,1,335,1,335,0.0,692.0,335,1.0,<=>
